serialanon,fpLILEEflg,AHCIncomeEQ_LILEE,fpfullinc,fuelexpn,FuelCosteqFactor,EqAHCincDeciles_LILEE,elecmop,gasmop,aagph1819,FPGAP_LILEE_UNEQ,fpvuln,fpLILEEqdt,FPEERband,FPEERrating,DWtype,DWage,Ongas,CentralHeating,Mainfueltype,boiler,WallType,tenure4x,Loftins,EPC,SAP12,hhcompx,Ageyng,Ageold,Hhsize,ethhrp2x,Hhsick,Unoc,emphrp3x,ECO_AW,FloorArea,gorehs,HTHG,WHDBroad,FPGAP_LILEE,HousingCosts,fpbasinc,wathcost,spahcost,litecost,cookcost,fpflgb,fpflgf,FullincDeciles
19200011721,0,11797.54098,34570,1432.51,1.32,2,1,1,413,0,1,2,1,70.56,3,5,1,1,1,4,1,3,3,1,70.56,3,1,4,5,1,1,0,1,4,3,9,0,0,0,5784,36256,249.32,324.72,780.51,77.96,0,0,6
19200011808,1,11957,11957,2483.55,1,2,1,88,2551,688.7284974,1,1,3,44.25,1,1,0,1,3,4,4,1,2,3,44.25,2,6,5,2,1,2,1,3,3,5,4,0,1,688.7284974,0,15103,181.85,1488.04,750.58,63.08,1,1,1
19200011852,0,56712.06897,39277,896.38,0.82,10,1,1,3974,0,0,3,1,68.83,6,3,1,1,1,5,2,1,1,1,68.83,6,5,2,1,1,2,0,1,3,2,9,0,0,0,6384,40721,79.6,412.48,365.47,38.83,0,0,7
19200011862,0,17092.37288,29709,1446.9,1.21,4,1,1,1818,0,0,3,1,70.97,1,5,1,1,1,5,1,2,3,1,70.97,4,2,3,4,1,2,0,1,3,4,10,1,0,0,9540,30949,168.08,454.38,764.86,59.58,0,0,6
19200011865,0,37752,42552,756.58,1,8,1,1,341,0,0,3,1,80.2,2,4,1,1,1,4,1,4,2,1,80.2,1,5,4,2,1,2,0,1,4,2,9,0,0,0,4800,44200,128.09,332.48,250.66,45.35,0,0,8
19200011885,0,21785,24185,1137.42,1,5,1,1,4558,0,1,3,1,73.07,5,6,1,1,3,-9,4,1,1,1,73.07,5,5,6,2,2,1,0,1,3,3,5,1,0,0,2400,25426,134.66,357.58,582.94,62.24,0,0,4
19200011916,0,15148.27586,13736,937.99,0.82,3,2,2,307,0,1,2,1,71.32,3,4,1,1,1,4,1,4,3,2,65.98,7,6,5,1,1,1,1,3,2,3,4,0,1,0,4950,9236,77.67,475.25,343.69,41.38,1,0,2
19200011923,0,26675.86207,15472,1505.61,0.82,6,1,1,2896,0,1,4,2,66.48,4,6,1,1,1,1,1,1,3,2,66.48,7,7,6,1,1,1,1,3,3,5,9,0,0,0,0,17154,103.35,851.27,512.16,38.83,0,0,2
19200011926,0,7340.09901,21587,1530.6,1.32,1,3,3,844,0,0,2,1,73.53,2,9,1,1,1,5,1,4,3,1,73.53,3,2,3,5,1,1,0,1,4,4,7,0,0,0,6760,23389,237.16,377.4,849.71,66.33,0,0,4
19200012020,0,22357,22357,1495.22,1,5,1,2,903,0,1,4,2,64.88,2,1,1,1,1,5,4,1,3,2,64.88,2,6,5,2,1,2,0,3,3,4,6,0,0,0,0,23622,55.98,767.31,626.32,45.61,0,0,4
19200012023,0,19235,24747,892.08,1,4,1,1,1675,0,0,3,1,70.92,5,4,0,1,3,-9,4,4,1,1,70.92,1,5,2,2,2,2,0,1,4,2,8,0,0,0,5512,25917,111.96,303.27,414,62.85,0,0,4
19200012076,0,28216.66667,33860,4144.64,1.07,6,1,88,1537,0,1,4,4,23.82,4,2,0,1,3,2,4,1,2,4,23.82,3,1,2,3,1,2,1,1,3,5,9,0,0,0,0,36951,494.73,2553.06,1023,73.85,1,1,6
19200012081,0,27968.96552,16222,762.52,0.82,6,1,1,8794,0,1,3,1,77.41,5,8,1,1,1,5,2,1,1,1,77.41,7,7,6,1,1,1,0,3,3,2,9,0,0,0,0,17371,38.45,227.34,457.9,38.83,0,0,2
19200012127,0,41584,41584,1399.75,1,9,1,1,5313,0,0,4,2,64.14,3,9,1,1,1,5,2,1,3,2,64.14,1,5,4,2,1,2,0,1,3,3,4,0,0,0,0,43011,51.27,698.7,605.92,43.86,0,0,8
19200012130,0,33719,39119,701.85,1,8,1,1,889,0,1,3,1,79.37,1,7,1,1,1,4,1,1,3,1,79.37,5,5,6,2,1,1,0,3,1,2,7,1,1,0,5400,40510,113.17,302.59,241.52,44.57,0,0,7
19200012137,0,9487.179487,11468,1179.18,1,2,3,3,365,0,1,2,1,69.89,5,6,0,1,3,-9,1,4,1,1,69.89,4,1,2,2,1,2,0,3,2,3,4,0,1,0,4068,8187,127.65,527.35,465.6,58.58,1,1,1
19200012143,0,26260,26260,892.66,1,6,1,1,1138,0,1,3,1,70.45,3,9,1,1,1,5,1,1,3,1,70.45,2,7,6,2,1,2,0,3,3,1,1,0,0,0,0,27810,112.23,306.64,429.69,44.1,0,0,5
19200012163,0,13480.76923,17091,990.44,1,2,3,3,416,0,0,2,1,71.02,5,6,1,1,1,4,4,3,1,1,71.02,4,2,4,2,2,2,0,1,4,2,8,0,0,0,6576,12886,114.33,399.2,436.77,40.14,0,0,3
19200012216,0,0,5720,466.8,0.82,1,1,1,478,0,1,2,1,79.17,5,9,1,1,1,5,1,2,1,1,76.14,6,4,1,1,1,1,0,3,3,5,7,0,1,0,6688.15578,5720,87.56,165,176.08,38.16,0,0,1
19200012230,0,9126.271186,15969,1059.02,1.21,1,3,3,542,0,1,2,1,77.54,5,6,1,1,1,5,2,4,1,1,72.32,4,1,2,4,1,2,0,3,2,3,9,0,1,0,5200,11666,163.54,377.38,462.35,55.75,0,0,2
19200012275,0,25226,25226,1330.24,1,6,1,1,1840,0,1,3,1,74.32,4,4,1,1,1,5,1,1,3,1,74.32,2,6,6,2,1,1,1,3,3,5,1,0,0,0,0,27662,98.85,756.29,431,44.1,0,0,5
19200012336,0,38042,38042,1325.14,1,8,1,1,2113,0,1,3,1,76.89,4,9,1,1,1,4,1,1,3,1,76.89,2,6,6,2,1,2,1,3,3,5,4,0,0,0,0,40768,112.02,480.67,688.59,43.86,0,0,7
19200012354,0,19729,26229,1514.06,1,4,3,3,2631,0,1,4,2,56.93,2,5,1,3,1,-9,1,2,3,2,56.93,2,6,5,2,1,2,0,3,3,3,2,0,0,0,6500,27323,45.33,877.9,548.27,42.56,0,0,5
19200012422,0,32542,43342,1427.06,1,7,2,2,1668,0,0,4,2,59.59,1,4,1,1,1,5,4,1,3,2,59.59,1,5,4,2,1,2,0,1,3,3,8,0,0,0,10800,45123,118.96,721.1,539.92,47.08,0,0,8
19200012424,0,5434.482759,7936,801.13,0.82,1,3,3,2374,0,1,2,1,71.12,5,7,1,1,1,5,1,3,1,1,71.12,6,5,3,1,1,1,0,2,4,1,8,0,1,0,4784,3588,95.94,336.05,334.77,34.37,1,1,1
19200012569,0,28813.59022,51319,1221.45,1.21,7,1,1,2848,0,0,3,1,70.53,2,6,1,1,1,5,1,1,3,1,70.53,3,3,3,4,1,2,0,1,3,3,8,0,0,0,4640.983842,53100,175.58,335.45,652.97,57.45,0,0,9
19200012573,1,12976.08696,29876,1789.39,1.21,2,2,2,4543,280.102266,0,1,2,59.88,2,3,1,1,1,5,4,2,2,2,59.88,5,5,2,4,2,2,0,1,3,3,4,0,0,231.489476,6000,30980,92.21,775.04,859.91,62.23,0,0,6
19200012657,1,0,5588,713.21,0.82,1,1,1,2243,-5.540775217,0,1,2,59.78,5,9,0,3,2,-9,1,2,1,2,59.78,6,4,1,1,1,2,0,3,3,5,6,0,1,-6.757042948,7070.003103,5588,88.88,218.55,351.34,54.44,1,1,1
19200012662,0,19783.33333,37449,1500.4,1.21,4,1,1,716,0,0,4,2,66.09,1,5,1,1,1,4,1,3,3,2,66.09,4,2,3,4,1,2,0,1,4,3,6,0,0,0,5400,38646,138.88,515.76,788.65,57.11,0,0,7
19200012677,0,17413.7931,10100,809.82,0.82,4,1,1,5829,0,0,3,1,71.42,5,8,1,1,1,5,2,1,2,1,71.42,7,6,5,1,1,2,0,1,3,2,10,1,0,0,0,11185,93.43,323.35,353.42,39.62,0,0,1
19200012750,0,29145,43545,1895.9,1,7,2,2,2559,0,0,4,3,52.22,4,4,1,1,1,4,4,2,2,3,52.22,5,5,3,2,1,2,1,1,3,5,5,0,0,0,14400,45558,200.86,950.38,698.24,46.42,0,0,8
19200012813,0,8312.068966,15871,843.81,0.82,1,1,3,1804,0,1,2,1,73.36,1,9,1,1,1,5,1,4,3,2,68.29,6,5,3,1,2,1,1,3,2,3,2,0,1,0,5980,10397,39.84,445.09,319.87,39.01,0,0,2
19200012826,0,17883.20896,52919,1684.51,1.32,4,1,1,400,0,1,3,1,73.88,3,9,1,1,1,5,1,4,2,1,73.88,3,3,3,5,1,1,0,1,4,4,5,0,0,0,4992,54574,102.57,438.69,1074.79,68.46,0,0,9
19200012849,0,55095,69495,1349.7,1,10,1,1,1102,0,1,4,2,60.21,3,3,1,1,1,5,2,1,3,2,60.21,1,5,3,2,1,1,0,1,3,3,9,0,0,0,14400,71679,110.53,684.75,509.07,45.35,0,0,10
19200012856,0,3920.548149,5794,800.45,0.82,1,2,2,457,0,1,2,1,70.34,5,8,0,1,3,-9,1,3,1,2,62.48,7,7,6,1,1,2,0,3,4,1,2,0,1,0,3520.082074,7031,240.87,236.08,263.66,59.84,1,1,1
19200012857,0,21756.89655,22720,1154.25,0.82,5,1,88,834,0,1,4,2,66.84,5,9,0,3,2,-9,1,2,1,2,66.84,7,6,5,1,1,2,0,1,3,2,1,0,0,0,10101,24014,262.76,426.84,410.19,54.46,0,0,4
19200012874,0,17921,20885,1006.05,1,4,1,1,304,0,1,4,2,66.55,1,8,1,1,1,5,1,4,3,2,66.55,2,6,5,2,1,2,0,3,4,1,2,0,0,0,2964,18936,111.88,396.03,453.31,44.83,0,0,4
19200012875,1,5701.724138,3307,950.21,0.82,1,1,1,4539,14.72381008,1,1,2,67.37,3,4,1,1,1,4,4,1,3,2,67.37,7,6,5,1,2,1,1,3,3,3,8,1,1,17.95586595,0,4940,103.27,417.24,391.49,38.21,1,1,1
19200012925,1,12355.71429,23058,1815.04,1.21,2,1,1,1332,180.7804255,0,1,2,63.49,1,2,1,1,1,5,4,1,3,2,63.49,3,2,3,4,2,1,0,1,3,5,5,1,0,149.4053103,5760,24878,156.17,826.57,776.34,55.96,0,0,4
19200012957,0,54396,78996,2428,1,10,1,1,2265,0,0,3,1,75.08,4,8,1,1,1,4,5,1,2,1,75.08,1,5,4,2,1,2,1,1,3,5,4,0,0,0,24600,82054,126.39,1306.04,951.71,43.86,0,0,10
19200012974,0,12308.52807,16524,1298.41,1.07,2,3,3,887,0,1,2,1,72.8,1,7,1,1,1,5,3,3,3,1,72.81,4,1,2,3,1,2,0,1,4,4,6,0,1,0,4461.642489,17868,70.35,464.32,715.13,48.61,0,0,2
19200012993,0,9022.413793,9757,887.16,0.82,1,3,3,517,0,1,2,1,73.55,3,5,1,1,1,5,3,4,3,1,73.55,6,5,4,1,1,1,1,3,4,3,2,0,1,0,4524,6679,88.31,383.1,379.31,36.44,1,0,1
19200013016,0,16227.14286,27374,1418.44,1.21,3,2,2,420,0,0,3,1,71.21,2,4,1,1,1,5,1,4,3,1,71.21,3,2,3,4,1,2,0,1,4,3,2,0,0,0,4656,28667,177.32,465.84,712.51,62.77,0,0,5
19200013025,0,24993.01521,32561,1395.55,1,6,2,88,1627,0,0,4,2,65.86,5,8,0,2,2,-9,2,2,1,2,65.86,1,5,2,2,1,2,0,1,3,1,9,0,0,0,7567.984794,33768,248.27,475.22,584.2,87.86,0,0,6
19200013054,0,88160,100000,1394.27,1,10,1,1,2866,0,0,4,2,56.06,4,1,1,1,1,4,4,1,3,2,56.06,1,5,4,2,1,2,1,1,3,5,10,0,0,0,29748,100000,116.12,639.59,592.29,46.27,0,0,10
19200013060,0,21881,21881,2596.38,1,5,1,1,4238,0,1,4,5,20.35,4,1,1,1,1,1,4,1,2,5,20.35,2,6,6,2,1,1,1,3,3,5,5,0,0,0,0,24470,314.98,1615.4,622.54,43.46,1,1,4
19200013075,0,63244.82759,50482,886.46,0.82,10,1,1,1233,0,0,3,1,71.33,6,3,1,1,1,4,4,2,1,1,71.33,6,5,3,1,1,2,0,1,3,2,8,0,0,0,13800,51417,225.23,214.22,403.02,43.99,0,0,8
19200013089,0,35174.13793,27181,742.98,0.82,8,1,1,885,0,1,3,1,72.47,5,9,1,1,1,3,1,1,3,1,72.47,6,5,4,1,1,1,0,1,3,1,1,0,0,0,6780,28151,44.49,260.75,399.98,37.76,0,0,5
19200013111,0,19807.69231,19454,997.96,1,4,3,3,1614,0,0,3,1,69.4,2,6,1,1,1,5,1,4,3,1,69.4,4,2,3,2,1,1,0,1,4,2,10,0,0,0,4004,16464,58.84,381.09,513.71,44.32,0,0,3
19200013171,0,59522,59522,1315.64,1,10,1,1,1603,0,0,3,1,78.95,4,9,1,1,1,4,1,1,3,1,78.95,2,6,5,2,1,2,1,1,3,5,9,0,0,0,0,62240,108.66,402.64,758.99,45.35,0,0,9
19200013197,0,15255,18895,835.73,1,3,3,3,444,0,0,3,1,71.16,5,5,1,1,1,5,1,3,2,1,71.16,1,5,3,2,1,2,0,1,4,1,4,0,0,0,3640,19999,118.54,306.2,368.43,42.56,0,0,3
19200013199,0,50203.44828,29118,1344.62,0.82,9,1,88,955,0,1,4,2,55.53,5,8,0,3,2,-9,2,1,1,2,55.53,7,7,6,1,1,2,0,3,3,1,9,0,0,0,0,30267,230.44,667.26,378.28,68.64,0,0,5
19200013207,0,36315.38462,37926,1070.09,1,8,1,1,546,0,1,3,1,71.16,1,8,1,1,1,5,2,3,3,1,71.16,4,3,2,2,2,1,0,1,4,3,9,0,0,0,9600,35630,122.64,376.89,525.21,45.35,0,0,7
19200013348,0,22715,37981,1245.91,1.21,5,1,1,2422,0,0,3,1,73.12,2,6,1,1,1,5,1,1,2,1,73.12,3,2,3,4,1,2,0,1,3,3,7,0,0,0,6180,39597,153.57,345.3,689.65,57.39,0,0,7
19200013404,0,15790,25548,1212.98,1.07,3,3,1,1909,0,1,4,2,65.24,1,6,1,1,1,5,1,2,2,2,65.24,4,3,3,3,1,1,0,1,3,3,5,1,0,0,6600,20748,137.43,506.06,523.58,45.91,0,0,5
19200013406,0,12694.82759,14191,866.35,0.82,2,3,3,13030,0,0,2,1,73.84,6,1,1,1,1,5,4,1,1,1,73.84,6,5,3,1,1,2,1,1,3,3,10,1,0,0,6828,15304,91.11,321.2,416.09,37.95,0,0,2
19200013482,0,33083,54683,871.91,1,7,1,1,2799,0,0,3,1,77.89,4,9,1,1,1,1,5,1,3,1,77.89,1,5,4,2,1,2,1,1,3,5,6,0,0,0,21600,56581,191.82,492.97,142.77,44.35,0,0,9
19200013517,0,15756,29952,769.15,1,3,3,3,730,0,0,3,1,82.02,6,9,0,1,3,-9,1,4,1,1,82.02,5,4,4,2,1,2,0,3,2,2,9,0,0,0,6604,24180,106.87,184.27,418.94,59.07,0,0,6
19200013525,0,37520,42564,1208.56,1,8,3,3,694,0,1,4,2,66.3,3,8,1,1,1,5,2,4,2,2,66.3,1,5,4,2,1,1,0,1,4,3,10,0,0,0,5044,44011,108.37,564.67,491.2,44.32,0,0,8
19200013607,0,22089.28571,44125,1403.03,1.21,5,1,1,2209,0,1,3,1,77.17,1,9,1,1,1,4,1,1,3,1,77.17,3,1,3,4,1,2,0,1,3,5,9,0,0,0,13200,46232,154.57,368.17,821.89,58.4,0,0,8
19200013612,0,26898.27586,15601,981.47,0.82,6,1,1,2492,0,1,4,2,60.51,4,5,1,1,1,5,1,1,2,2,60.51,7,6,5,1,1,2,1,3,3,3,9,0,0,0,0,17596,86.5,484.19,371.95,38.83,0,0,2
19200013620,0,16875.55556,36076,1570.16,1.32,3,2,2,682,0,1,4,2,66.43,1,8,1,1,1,5,2,2,3,2,66.43,3,1,3,5,1,2,0,1,3,2,4,1,0,0,5700,37963,224.26,482.86,786.91,76.13,0,0,7
19200013629,0,27282.75862,15824,989.61,0.82,6,1,1,4436,0,1,3,1,69.84,2,4,1,1,1,5,4,1,3,1,69.84,7,6,5,1,1,2,1,3,3,4,6,0,0,0,0,16902,70.25,440.22,441.17,37.97,0,0,2
19200013662,1,13473,18933,1181.03,1,2,3,3,767,0.481535852,1,1,2,68.48,3,6,1,1,1,5,1,4,3,2,68.48,2,5,5,2,1,1,0,3,2,3,6,0,1,0.481535852,5460,13473,53.95,514.66,569.92,42.5,0,0,3
19200013664,0,16019.375,29831,1354.63,1.32,3,1,3,464,0,1,3,1,69.59,3,5,1,1,1,5,1,3,3,1,69.59,3,2,3,5,1,1,0,1,4,2,1,0,0,0,4200,30979,184.88,430.48,674.82,64.45,0,0,6
19200013680,0,24724,24724,1613.9,1,6,2,88,2586,0,1,4,2,56.8,3,3,0,1,3,4,4,1,2,2,56.8,2,6,5,2,1,1,0,1,3,3,7,0,0,0,0,25925,123.68,749.61,671.48,69.13,0,0,4
19200013702,0,13901,22601,897.8,1,3,1,1,1562,0,1,2,1,76.64,5,9,1,1,1,5,2,2,1,1,76.64,2,6,5,2,1,1,0,3,3,2,10,0,0,0,8700,24462,126.2,221.44,503.89,46.27,0,0,4
19200013748,0,26214.28571,49900,1829.87,1.21,6,1,1,2254,0,0,3,1,69.24,3,4,1,1,1,5,1,1,2,1,69.24,3,2,3,4,1,2,0,1,3,5,4,0,0,0,13200,51556,150.8,820.09,802.51,56.47,0,0,8
19200013784,0,86934.48276,50422,709.63,0.82,10,1,1,1648,0,1,3,1,77.71,5,9,1,1,1,5,1,1,3,1,77.71,7,6,5,1,1,1,0,1,3,2,9,0,0,0,0,51544,90.55,202.96,377.29,38.83,0,0,8
19200013809,0,17849,24083,1480.51,1,4,2,2,1589,0,1,4,2,60.27,2,3,1,1,1,5,4,1,2,2,60.27,5,5,6,2,1,1,1,3,3,4,2,1,0,0,0,25645,121.58,663.19,646.99,48.75,0,0,4
19200013867,0,21128.33333,29364,1078.34,1.07,5,1,1,1344,0,0,3,1,80.34,3,4,1,1,1,5,1,1,3,1,80.34,3,3,3,3,1,2,0,1,3,3,5,1,0,0,4010,30515,65.65,590.36,372.62,49.71,0,0,5
19200013868,0,28156.89655,16331,856.33,0.82,6,1,1,1314,0,1,3,1,70.35,4,9,1,1,1,5,4,1,3,1,70.35,7,7,6,1,1,1,0,3,3,2,9,0,0,0,0,17248,75.94,372.47,369.09,38.83,0,0,2
19200013966,0,46787,46787,1263.3,1,9,1,1,4221,0,1,4,2,63.69,3,8,1,1,1,1,2,1,3,2,63.69,1,5,5,2,2,2,1,1,3,4,8,0,0,0,0,48302,158.28,455.99,604.41,44.62,0,0,8
19200013982,0,46264,46264,1345.27,1,9,1,1,1477,0,0,3,1,73.37,4,9,1,1,1,4,2,1,3,1,73.37,1,5,4,2,1,2,1,3,3,5,5,0,0,0,0,47990,115.47,518.56,667.78,43.46,0,0,8
19200014109,1,1446.522317,10800,731.37,1,1,2,88,1102,1.847264308,0,1,2,68,2,3,1,1,1,5,4,2,2,2,68,5,4,1,2,1,2,1,3,3,5,10,0,0,1.847264308,9353.477683,10800,126.88,194.25,360.35,49.89,0,0,1
19200014143,0,22169.23077,23892,1161.3,1,5,3,3,835,0,0,4,2,61.28,3,4,1,1,1,4,4,3,3,2,61.28,4,3,3,2,2,2,0,1,4,2,8,0,0,0,6600,24944,132.22,544.1,444.84,40.14,0,0,4
19200014144,0,9705.172414,18005,673.84,0.82,2,1,1,410,0,1,2,1,77.82,5,6,1,1,1,5,1,4,3,1,71.13,7,6,5,1,1,1,0,3,4,1,2,0,1,0,6500,12855,39.99,343.61,251.85,38.39,0,0,3
19200014162,1,12274.64789,22830,1255.45,1.07,2,1,1,406,118.6837084,1,1,2,63.19,3,5,1,1,1,5,2,2,3,2,63.19,3,3,6,3,1,1,0,3,1,2,5,1,0,110.9193537,5400,20094,141.46,466.15,590.72,57.12,0,0,4
19200014281,0,30694.82759,17803,1078.11,0.82,7,1,1,1804,0,0,4,2,59.33,3,5,1,1,1,2,1,2,2,2,59.33,6,5,2,1,1,2,1,1,3,3,5,0,0,0,0,18849,97.91,508.55,434.44,37.21,0,0,3
19200014388,0,21285,28687,1040.87,1,5,1,1,2157,0,1,3,1,68.69,1,5,1,1,1,5,3,4,3,1,68.69,1,5,6,2,1,1,0,1,4,2,2,0,0,0,4350,29859,102.06,416.04,477.94,44.83,0,0,5
19200014412,0,21308.62069,20159,930.25,0.82,5,2,2,569,0,1,3,1,72.25,3,4,1,1,1,5,1,4,2,2,66.56,7,7,6,1,1,1,0,3,2,2,10,0,1,0,5200,14959,42.91,491.24,353.38,42.72,0,0,3
19200014418,0,13269,13269,1153.5,1,2,1,1,809,0,0,2,1,70.64,2,2,1,1,1,5,4,1,3,1,70.64,5,4,3,2,1,2,0,1,3,3,10,1,0,0,0,14716,112.42,485.94,508.87,46.27,0,0,2
19200014427,1,12445.67901,31602,1673.31,1.21,2,3,88,401,320.0853931,1,1,2,57.12,5,6,0,1,3,-9,4,3,2,2,57.11,5,2,5,4,1,2,0,3,2,4,8,0,0,264.5333827,11440,28252,158.12,802.08,644.71,68.4,0,0,6
19200014429,0,21458,21458,1520.01,1,5,2,2,1263,0,1,4,2,63.87,3,4,1,1,1,5,1,1,2,2,63.87,2,6,6,2,1,2,0,3,3,4,9,0,0,0,0,23384,112.33,754.88,603.71,49.09,0,0,4
19200014452,1,7877,23417,1146.41,1,1,1,1,2439,34.06382038,1,1,2,67.07,4,5,1,1,1,5,1,2,3,2,61.47,1,5,3,2,1,1,0,3,3,2,5,1,1,34.06382038,7800,18304,108.71,592.37,395.39,49.94,0,0,4
19200014472,0,16145,26233,824.09,1,3,3,3,830,0,1,3,1,79.98,5,9,1,1,1,5,2,4,1,1,74.44,2,7,6,2,1,1,0,3,2,2,8,0,0,0,6188,20045,56.76,343.99,383.2,40.14,0,0,5
19200014486,0,28159.15119,20320,913.88,0.82,6,3,1,637,0,0,3,1,69.83,5,5,1,1,1,5,1,4,2,1,69.83,6,5,4,1,1,2,0,1,4,2,10,0,0,0,3987.692308,21212,79.37,391.07,406.16,37.28,0,0,3
19200014512,1,10113.04348,26048,1894.92,1.21,2,1,1,1919,187.1749874,0,1,2,63.67,3,5,1,1,1,4,2,1,2,2,63.67,1,4,4,4,1,2,0,1,3,5,9,0,0,154.6900722,7440,28004,169.7,831.18,835.64,58.4,0,0,5
19200014513,0,15703.33471,24767,1199.61,1.07,3,3,2,2658,0,1,4,2,68.01,1,6,1,1,1,4,2,3,3,2,68.01,4,3,3,3,1,1,0,1,4,3,7,0,0,0,5922.998348,25938,138.41,479.99,532.5,48.71,0,0,4
19200014601,0,31088.04348,68002,1526.15,1.21,7,1,3,1491,0,0,4,2,66.87,2,8,1,1,1,4,2,2,2,2,66.87,3,4,3,4,1,2,0,1,3,4,9,0,0,0,10800,69857,170.33,515.88,780.59,59.35,0,0,10
19200014627,0,56742.25352,86203,1912.6,1.07,10,3,88,1355,0,0,4,2,56.15,2,5,0,2,2,-9,1,4,3,2,56.15,2,5,5,3,1,2,0,1,4,3,10,0,0,0,5629,87590,284.55,923.89,621.36,82.8,0,0,10
19200014634,1,13485.625,25657,1319.79,1.32,2,3,3,769,13.2238478,1,1,2,68.09,5,4,1,1,1,5,2,1,1,2,68.09,3,1,2,5,1,1,0,1,3,2,5,1,0,10.01806652,4080,26870,198.92,430.93,631.47,58.47,0,0,5
19200014654,0,38875.86207,28248,1235.35,0.82,8,1,1,634,0,1,4,2,56.79,2,2,1,1,1,5,4,2,2,2,56.79,7,6,5,1,1,1,0,1,3,2,4,0,0,0,5700,29122,78.25,729.84,389.71,37.55,0,0,5
19200014778,0,19513.7931,11318,939.4,0.82,4,1,1,3502,0,1,4,2,67.29,5,5,1,1,1,5,2,1,1,2,67.29,7,7,6,1,1,1,0,3,3,2,8,0,1,0,0,11957,85.56,463.94,351.69,38.21,0,0,1
19200014786,0,40371.66667,58046,1766.15,1.07,8,1,1,2251,0,1,3,1,68.64,4,2,1,1,1,5,1,1,2,1,68.64,3,1,2,3,2,2,0,1,3,5,4,0,0,0,9600,59702,131.64,805.41,778.93,50.17,0,0,9
19200014916,0,16252.5,29703,1065.83,1.07,3,1,1,742,0,1,4,2,66.94,5,5,1,1,1,3,2,2,1,2,66.94,3,1,2,3,1,2,0,1,3,2,9,0,0,0,10200,30910,161.25,348.84,503.86,51.88,0,0,6
19200014930,1,9880.714286,22233,1523.47,1.21,2,1,1,1888,187.3858338,1,1,2,61.88,4,9,1,1,1,1,1,2,3,2,61.88,3,1,3,4,1,2,0,1,3,3,4,1,0,154.8643254,8400,23889,179.44,605.63,681.93,56.47,0,0,4
19200014945,0,16675.64103,21707,1056.37,1,3,1,1,779,0,0,3,1,73.72,2,4,1,1,1,5,3,2,3,1,73.72,4,2,2,2,1,2,0,1,3,3,6,1,0,0,8700,16972,102.11,402.33,507.58,44.35,0,0,4
19200014974,1,9802.717391,25419,1340.07,1.21,2,1,1,6480,57.11334826,1,1,2,66.52,3,5,1,1,1,5,1,1,2,2,66.52,3,4,3,4,1,1,0,1,3,3,6,1,1,47.20111427,4200,26857,171.12,475.48,636.36,57.11,0,0,5
19200015038,0,24726,33786,1185.12,1,6,1,1,1155,0,1,4,2,66.24,3,5,1,1,1,5,1,2,3,2,66.24,2,7,6,2,1,1,0,3,3,3,7,0,0,0,9060,35337,109.99,553.95,476.61,44.57,0,0,6
19200015084,0,53462.06897,31008,1008.41,0.82,10,1,1,2866,0,1,3,1,73.02,3,6,1,1,1,4,1,1,2,1,73.02,7,7,6,1,1,1,1,3,3,5,10,0,0,0,0,32320,72.9,625.79,270.1,39.62,0,0,6
19200015114,0,27530,52416,1989.01,1.07,6,2,2,3884,0,0,4,2,54.72,4,7,1,1,1,1,1,2,2,2,54.72,3,2,3,3,1,2,1,1,3,5,8,0,0,0,19380,54604,423.56,654.59,857.01,53.85,0,0,9
19200015138,0,28214,28214,1267.59,1,6,1,1,1396,0,0,4,2,65.3,4,8,1,1,1,5,1,1,3,2,65.3,1,5,5,2,1,2,0,1,3,3,4,0,0,0,0,29682,107.71,624.73,491.29,43.86,0,0,5
19200015162,0,37299,41849,2224.32,1,8,1,88,1590,0,1,4,3,50.14,4,6,0,2,2,-9,1,1,3,3,50.15,2,7,6,2,1,1,0,3,3,3,5,1,0,0,0,43383,348.34,1259.06,541.83,75.09,0,0,8
19200015196,0,26229,29733,1206.08,1,6,3,3,1484,0,0,4,2,67.27,3,5,1,1,1,5,1,4,3,2,67.27,5,4,3,2,1,2,0,1,4,3,1,0,0,0,3504,31062,106.75,582.35,473.98,43,0,0,6
19200015202,0,35450,42650,840.75,1,8,1,1,1862,0,0,3,1,79.61,3,9,1,1,1,5,5,2,3,1,79.61,1,5,2,2,1,2,0,1,3,2,1,0,0,0,7200,44200,104.19,247.34,445.12,44.1,0,0,8
19200015238,0,21087.93103,14991,1064.14,0.82,5,1,1,1782,0,0,4,2,60.82,1,7,1,1,1,5,2,1,2,2,60.82,6,5,4,1,1,2,1,1,3,3,4,1,0,0,2760,15908,77.95,544.57,404.07,37.55,0,0,2
19200015265,0,35997.25275,82915,2183.53,1.32,8,1,1,1668,0,0,3,1,73.58,3,5,1,1,1,5,1,1,3,1,73.58,3,2,3,5,2,2,0,1,3,5,6,0,0,0,17400,84857,93.48,831.47,1195.09,63.49,0,0,10
19200015325,0,11306.89655,12966,838.92,0.82,2,1,1,444,0,0,2,1,74.32,2,8,1,1,1,5,1,4,3,1,74.32,6,5,3,1,1,2,1,3,4,3,9,0,0,0,6408,14639,86.41,305.34,408.34,38.83,0,0,2
19200015358,0,24657,24657,1080.5,1,6,1,1,2716,0,1,3,1,78.62,4,9,1,1,1,4,1,1,3,1,78.62,2,6,6,2,1,1,1,3,3,5,10,0,0,0,0,26518,108.36,305,620.87,46.27,0,0,4
